(frozenset(['insiders', 'NRA']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['askjackandfinn']), frozenset(['NRA', 'NowIsTheTime']), 6, 1.0)
(frozenset(['askjackandfinn', 'NRA']), frozenset(['NowIsTheTime']), 6, 1.0)
(frozenset(['askjackandfinn', 'NowIsTheTime']), frozenset(['NRA']), 6, 1.0)
(frozenset(['NRAStandAndFight']), frozenset(['NRA', 'NowIsTheTime']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'NRA']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NowIsTheTime']), frozenset(['NRA']), 5, 1.0)
(frozenset(['insiders']), frozenset(['NRA', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NRA']), frozenset(['tcot']), 5, 1.0)
(frozenset(['insiders', 'tcot']), frozenset(['NRA']), 5, 1.0)
(frozenset(['uniteblue']), frozenset(['NRA', 'NowIsTheTime']), 7, 0.7777777777777778)
(frozenset(['uniteblue', 'NRA']), frozenset(['NowIsTheTime']), 7, 0.875)
(frozenset(['uniteblue', 'NowIsTheTime']), frozenset(['NRA']), 7, 1.0)
(frozenset(['NRAStandAndFight']), frozenset(['NRA', 'tcot']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'NRA']), frozenset(['tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'tcot']), frozenset(['NRA']), 5, 1.0)
(frozenset(['insiders']), frozenset(['uniteblue', 'NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'uniteblue']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['askjackandfinn']), frozenset(['NRA', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'NRA']), frozenset(['tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'tcot']), frozenset(['NRA']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['NowIsTheTime', 'tcot']), 7, 0.7777777777777778)
(frozenset(['uniteblue', 'NowIsTheTime']), frozenset(['tcot']), 7, 1.0)
(frozenset(['uniteblue', 'tcot']), frozenset(['NowIsTheTime']), 7, 0.875)
(frozenset(['2a']), frozenset(['guns', 'guncontrol']), 8, 0.7272727272727273)
(frozenset(['2a', 'guns']), frozenset(['guncontrol']), 8, 1.0)
(frozenset(['2a', 'guncontrol']), frozenset(['guns']), 8, 0.8)
(frozenset(['NRAStandAndFight']), frozenset(['uniteblue', 'NowIsTheTime']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'uniteblue']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NowIsTheTime']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['insiders']), frozenset(['uniteblue', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'uniteblue']), frozenset(['tcot']), 5, 1.0)
(frozenset(['insiders', 'tcot']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['uniteblue']), frozenset(['NRA', 'tcot']), 7, 0.7777777777777778)
(frozenset(['uniteblue', 'NRA']), frozenset(['tcot']), 7, 0.875)
(frozenset(['uniteblue', 'tcot']), frozenset(['NRA']), 7, 0.875)
(frozenset(['NRAStandAndFight']), frozenset(['uniteblue', 'NRA']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'uniteblue']), frozenset(['NRA']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NRA']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['askjackandfinn']), frozenset(['uniteblue', 'NRA']), 6, 1.0)
(frozenset(['askjackandfinn', 'uniteblue']), frozenset(['NRA']), 6, 1.0)
(frozenset(['askjackandfinn', 'NRA']), frozenset(['uniteblue']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['askjackandfinn', 'NRA']), 6, 0.6666666666666666)
(frozenset(['uniteblue', 'NRA']), frozenset(['askjackandfinn']), 6, 0.75)
(frozenset(['insiders']), frozenset(['NowIsTheTime', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime']), frozenset(['tcot']), 5, 1.0)
(frozenset(['insiders', 'tcot']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['askjackandfinn']), frozenset(['uniteblue', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'uniteblue']), frozenset(['tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'tcot']), frozenset(['uniteblue']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['askjackandfinn', 'tcot']), 6, 0.6666666666666666)
(frozenset(['uniteblue', 'tcot']), frozenset(['askjackandfinn']), 6, 0.75)
(frozenset(['askjackandfinn']), frozenset(['NowIsTheTime', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'NowIsTheTime']), frozenset(['tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'tcot']), frozenset(['NowIsTheTime']), 6, 1.0)
(frozenset(['askjackandfinn']), frozenset(['uniteblue', 'NowIsTheTime']), 6, 1.0)
